STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,TEMPEXT_BASE40,TEMPEXT_BASE45,TEMPEXT_BASE50
72784524163,2020-08-13,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",68.7,4.4,11.1,0.0,84.0,48.9,0.0,0.0,28.700000000000003,23.700000000000003,18.700000000000003
72784524163,2020-08-14,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",70.6,2.8,8.0,0.0,91.9,48.0,0.0,0.0,30.599999999999994,25.599999999999994,20.599999999999994
72784524163,2020-08-15,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",74.7,3.2,8.0,0.0,97.0,48.0,0.0,0.0,34.7,29.700000000000003,24.700000000000003
72784524163,2020-08-16,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",78.8,4.3,8.9,0.0,104.0,52.0,0.0,0.0,38.8,33.8,28.799999999999997
72784524163,2020-08-17,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",89.2,5.5,15.0,22.0,105.1,69.1,0.0,0.0,49.2,44.2,39.2
72784524163,2020-08-18,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",90.0,5.1,35.9,45.1,106.0,66.9,0.16,0.0,50.0,45.0,40.0
72784524163,2020-08-19,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",87.0,4.8,11.1,0.0,105.1,72.0,0.0,0.0,47.0,42.0,37.0
72784524163,2020-08-20,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",81.9,6.0,14.0,18.1,98.1,66.0,0.0,0.0,41.900000000000006,36.900000000000006,31.900000000000006
72784524163,2020-08-21,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",82.0,6.4,17.1,24.1,96.1,66.0,0.0,0.0,42.0,37.0,32.0
72784524163,2020-08-22,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",76.0,6.8,17.1,24.1,96.1,60.1,0.0,0.0,36.0,31.0,26.0
72784524163,2020-08-23,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",68.5,3.2,6.0,0.0,91.0,48.0,0.0,0.0,28.5,23.5,18.5
72784524163,2020-08-24,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",73.2,5.4,12.0,0.0,93.9,48.0,0.0,0.0,33.2,28.200000000000003,23.200000000000003
72784524163,2020-08-25,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",74.4,3.1,8.0,0.0,93.9,53.1,0.0,0.0,34.400000000000006,29.400000000000006,24.400000000000006
72784524163,2020-08-26,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",73.1,2.7,8.0,0.0,91.0,52.0,0.0,0.0,33.099999999999994,28.099999999999994,23.099999999999994
72784524163,2020-08-27,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",71.9,2.5,7.0,0.0,91.0,51.1,0.0,0.0,31.900000000000006,26.900000000000006,21.900000000000006
72784524163,2020-08-28,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",70.7,2.6,7.0,0.0,93.0,48.9,0.0,0.0,30.700000000000003,25.700000000000003,20.700000000000003
72784524163,2020-08-29,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",71.8,3.0,8.0,20.0,93.0,48.9,0.0,0.0,31.799999999999997,26.799999999999997,21.799999999999997
72784524163,2020-08-30,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",69.2,5.8,22.0,31.1,93.0,48.9,0.0,0.0,29.200000000000003,24.200000000000003,19.200000000000003
72784524163,2020-08-31,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",72.8,4.9,11.1,0.0,84.0,48.9,0.01,0.0,32.8,27.799999999999997,22.799999999999997
72784524163,2020-09-01,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",75.5,5.1,13.0,0.0,93.9,57.9,0.0,0.0,35.5,30.5,25.5
72784524163,2020-09-02,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",79.2,4.0,8.9,14.0,99.0,57.9,0.0,0.0,39.2,34.2,29.200000000000003
72784524163,2020-09-03,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",77.3,3.0,11.1,15.9,99.0,55.0,0.0,0.0,37.3,32.3,27.299999999999997
72784524163,2020-09-04,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",73.0,4.4,11.1,0.0,97.0,52.0,0.0,0.0,33.0,28.0,23.0
72784524163,2020-09-05,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",80.6,6.1,14.0,28.0,97.0,52.0,0.0,0.0,40.599999999999994,35.599999999999994,30.599999999999994
72784524163,2020-09-06,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",74.8,2.5,9.9,0.0,98.1,53.1,0.0,0.0,34.8,29.799999999999997,24.799999999999997
72784524163,2020-09-07,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",78.8,11.6,27.0,39.0,95.0,70.0,0.0,0.0,38.8,33.8,28.799999999999997
72784524163,2020-09-08,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",63.3,10.8,22.0,35.0,82.0,45.0,0.0,0.0,23.299999999999997,18.299999999999997,13.299999999999997
72784524163,2020-09-09,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",61.2,4.1,9.9,0.0,84.0,43.0,0.0,0.0,21.200000000000003,16.200000000000003,11.200000000000003
72784524163,2020-09-10,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",65.7,2.8,7.0,0.0,89.1,43.0,0.0,0.0,25.700000000000003,20.700000000000003,15.700000000000003
72784524163,2020-09-11,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",67.3,2.4,7.0,0.0,89.1,45.0,0.0,0.0,27.299999999999997,22.299999999999997,17.299999999999997
72784524163,2020-09-12,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",72.7,6.4,14.0,0.0,86.0,64.0,0.0,0.0,32.7,27.700000000000003,22.700000000000003
72784524163,2020-09-13,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",59.9,2.3,5.1,0.0,80.1,50.0,0.0,0.0,19.9,14.899999999999999,9.899999999999999
72784524163,2020-09-14,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.6,1.9,6.0,0.0,72.0,50.0,0.0,0.0,20.6,15.600000000000001,10.600000000000001
72784524163,2020-09-15,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.1,2.0,5.1,0.0,77.0,50.0,0.0,0.0,20.1,15.100000000000001,10.100000000000001
72784524163,2020-09-16,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.2,2.1,5.1,0.0,77.0,46.9,0.0,0.0,20.200000000000003,15.200000000000003,10.200000000000003
72784524163,2020-09-17,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.4,1.7,4.1,0.0,77.0,46.9,0.0,0.0,20.4,15.399999999999999,10.399999999999999
72784524163,2020-09-18,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",62.6,2.4,8.0,0.0,77.0,48.0,0.0,0.0,22.6,17.6,12.600000000000001
72784524163,2020-09-19,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",68.6,9.5,15.9,22.9,81.0,48.9,0.03,0.0,28.599999999999994,23.599999999999994,18.599999999999994
72784524163,2020-09-20,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",69.5,6.6,11.1,0.0,81.0,55.0,0.0,0.0,29.5,24.5,19.5
72784524163,2020-09-21,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",63.0,2.1,5.1,0.0,82.0,46.9,0.0,0.0,23.0,18.0,13.0
72784524163,2020-09-22,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",67.5,3.8,9.9,15.9,82.9,46.9,0.0,0.0,27.5,22.5,17.5
72784524163,2020-09-23,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",73.1,5.0,11.1,0.0,82.9,53.1,0.0,0.0,33.099999999999994,28.099999999999994,23.099999999999994
72784524163,2020-09-24,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",68.9,13.2,21.0,26.0,82.0,59.0,0.02,0.0,28.900000000000006,23.900000000000006,18.900000000000006
72784524163,2020-09-25,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",63.4,6.7,20.0,28.9,75.9,52.0,0.0,0.0,23.4,18.4,13.399999999999999
72784524163,2020-09-26,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",62.5,6.6,15.9,31.1,75.9,45.0,0.0,0.0,22.5,17.5,12.5
72784524163,2020-09-27,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.2,3.5,11.1,0.0,75.0,43.0,0.0,0.0,20.200000000000003,15.200000000000003,10.200000000000003
72784524163,2020-09-28,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",57.0,2.7,5.1,0.0,79.0,39.9,0.0,0.0,17.0,12.0,7.0
72784524163,2020-09-29,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",58.6,3.1,6.0,0.0,81.0,39.9,0.0,0.0,18.6,13.600000000000001,8.600000000000001
72784524163,2020-09-30,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.5,2.1,5.1,0.0,82.0,39.9,0.0,0.0,20.5,15.5,10.5
72784524163,2020-10-01,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.7,2.1,5.1,0.0,82.0,44.1,0.0,0.0,20.700000000000003,15.700000000000003,10.700000000000003
72784524163,2020-10-02,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",62.0,1.8,4.1,0.0,82.0,45.0,0.0,0.0,22.0,17.0,12.0
72784524163,2020-10-03,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",61.7,2.3,5.1,0.0,82.0,46.0,0.0,0.0,21.700000000000003,16.700000000000003,11.700000000000003
72784524163,2020-10-04,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",64.8,2.9,8.9,0.0,87.1,46.0,0.0,0.0,24.799999999999997,19.799999999999997,14.799999999999997
72784524163,2020-10-05,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",64.9,2.5,8.0,0.0,87.1,45.0,0.0,0.0,24.900000000000006,19.900000000000006,14.900000000000006
72784524163,2020-10-06,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",65.7,1.7,6.0,0.0,90.0,45.0,0.0,0.0,25.700000000000003,20.700000000000003,15.700000000000003
72784524163,2020-10-07,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",64.3,1.9,5.1,0.0,90.0,46.9,0.0,0.0,24.299999999999997,19.299999999999997,14.299999999999997
72784524163,2020-10-08,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",68.7,5.7,12.0,0.0,84.9,46.9,0.0,0.0,28.700000000000003,23.700000000000003,18.700000000000003
72784524163,2020-10-09,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",68.0,6.0,13.0,0.0,84.9,51.1,0.0,0.0,28.0,23.0,18.0
72784524163,2020-10-10,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",64.1,7.7,26.0,31.1,84.0,51.1,0.0,0.0,24.099999999999994,19.099999999999994,14.099999999999994
72784524163,2020-10-11,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",57.9,13.2,19.0,26.0,68.0,53.1,0.15,0.0,17.9,12.899999999999999,7.899999999999999
72784524163,2020-10-12,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",65.0,11.7,18.1,28.0,73.0,53.1,0.0,0.0,25.0,20.0,15.0
72784524163,2020-10-13,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",57.4,8.0,26.0,39.0,73.0,46.0,0.0,0.0,17.4,12.399999999999999,7.399999999999999
72784524163,2020-10-14,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",60.2,12.8,22.0,35.0,72.0,46.0,0.04,0.0,20.200000000000003,15.200000000000003,10.200000000000003
72784524163,2020-10-15,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",51.2,3.0,8.9,0.0,69.1,35.1,0.0,0.0,11.200000000000003,6.200000000000003,1.2000000000000028
72784524163,2020-10-16,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",56.4,6.7,22.0,32.1,75.2,39.9,0.0,0.0,16.4,11.399999999999999,6.399999999999999
72784524163,2020-10-17,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",63.9,6.6,15.0,0.0,75.0,39.9,0.0,0.0,23.9,18.9,13.899999999999999
72784524163,2020-10-18,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",62.0,10.2,22.9,34.0,73.0,51.1,0.0,0.0,22.0,17.0,12.0
72784524163,2020-10-19,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",64.2,12.3,18.1,25.1,73.0,55.0,0.0,0.0,24.200000000000003,19.200000000000003,14.200000000000003
72784524163,2020-10-20,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",55.2,3.1,8.0,18.1,73.0,43.0,0.0,0.0,15.200000000000003,10.200000000000003,5.200000000000003
72784524163,2020-10-21,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",50.5,5.9,17.1,22.9,64.0,35.1,0.0,0.0,10.5,5.5,0.5
72784524163,2020-10-22,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",42.0,2.8,7.0,0.0,62.1,26.1,0.0,0.0,2.0,3.0,8.0
72784524163,2020-10-23,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",33.8,3.7,11.1,0.0,55.9,21.9,0.0,0.0,6.200000000000003,11.200000000000003,16.200000000000003
72784524163,2020-10-24,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",41.6,10.3,18.1,22.0,46.0,39.0,0.07,0.0,1.6000000000000014,3.3999999999999986,8.399999999999999
72784524163,2020-10-25,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",32.5,8.9,14.0,15.0,46.0,23.0,0.0,0.0,7.5,12.5,17.5
72784524163,2020-10-26,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",31.7,2.9,7.0,0.0,45.0,17.1,0.0,0.0,8.3,13.3,18.3
72784524163,2020-10-27,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",32.7,1.7,5.1,0.0,50.0,18.0,0.0,0.0,7.299999999999997,12.299999999999997,17.299999999999997
72784524163,2020-10-28,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",39.1,2.5,7.0,0.0,60.1,19.9,0.0,0.0,0.8999999999999986,5.899999999999999,10.899999999999999
72784524163,2020-10-29,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",42.3,2.4,5.1,0.0,68.0,25.0,0.0,0.0,2.299999999999997,2.700000000000003,7.700000000000003
72784524163,2020-10-30,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",51.8,9.9,24.1,31.1,70.0,27.0,0.0,0.0,11.799999999999997,6.799999999999997,1.7999999999999972
72784524163,2020-10-31,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",43.7,3.0,9.9,0.0,70.0,27.0,0.0,0.0,3.700000000000003,1.2999999999999972,6.299999999999997
72784524163,2020-11-01,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",40.6,3.4,6.0,0.0,61.0,26.1,0.0,0.0,0.6000000000000014,4.399999999999999,9.399999999999999
72784524163,2020-11-02,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",39.7,1.7,6.0,0.0,59.0,26.1,0.0,0.0,0.29999999999999716,5.299999999999997,10.299999999999997
72784524163,2020-11-03,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",38.5,2.7,8.9,0.0,59.0,25.0,0.0,0.0,1.5,6.5,11.5
72784524163,2020-11-04,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",57.3,5.5,12.0,15.0,75.0,44.1,0.0,0.0,17.299999999999997,12.299999999999997,7.299999999999997
72784524163,2020-11-05,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",64.0,9.3,17.1,24.1,75.0,43.0,0.0,0.0,24.0,19.0,14.0
72784524163,2020-11-06,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",49.3,6.9,12.0,0.0,51.8,46.0,0.64,0.0,9.299999999999997,4.299999999999997,0.7000000000000028
72784524163,2020-11-07,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",45.7,4.4,11.1,0.0,51.1,35.1,0.22,0.0,5.700000000000003,0.7000000000000028,4.299999999999997
72784524163,2020-11-08,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",39.9,10.5,17.1,21.0,50.0,35.1,0.0,0.0,0.10000000000000142,5.100000000000001,10.100000000000001
72784524163,2020-11-09,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",35.1,6.8,12.0,0.0,46.0,21.9,0.02,0.0,4.899999999999999,9.899999999999999,14.899999999999999
72784524163,2020-11-10,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",45.2,13.5,21.0,31.1,53.1,39.9,0.01,0.0,5.200000000000003,0.20000000000000284,4.799999999999997
72784524163,2020-11-11,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",42.7,4.2,12.0,0.0,54.0,34.0,0.12,0.0,2.700000000000003,2.299999999999997,7.299999999999997
72784524163,2020-11-12,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",32.8,2.3,6.0,0.0,48.9,25.0,0.01,0.0,7.200000000000003,12.200000000000003,17.200000000000003
72784524163,2020-11-13,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",45.6,11.1,27.0,36.9,55.9,25.0,0.0,0.0,5.600000000000001,0.6000000000000014,4.399999999999999
72784524163,2020-11-14,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",46.2,15.2,25.1,32.1,55.9,41.0,0.01,0.0,6.200000000000003,1.2000000000000028,3.799999999999997
72784524163,2020-11-15,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",48.7,10.0,20.0,28.9,57.9,41.0,0.11,0.0,8.700000000000003,3.700000000000003,1.2999999999999972
72784524163,2020-11-16,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",47.2,6.9,14.0,0.0,57.9,42.1,0.0,0.0,7.200000000000003,2.200000000000003,2.799999999999997
72784524163,2020-11-17,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",43.3,2.4,6.0,0.0,48.0,39.0,0.05,0.0,3.299999999999997,1.7000000000000028,6.700000000000003
72784524163,2020-11-18,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",48.1,6.5,15.9,21.0,55.9,37.9,0.0,0.0,8.100000000000001,3.1000000000000014,1.8999999999999986
72784524163,2020-11-19,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",49.1,12.2,22.9,28.9,55.9,37.9,0.0,0.0,9.100000000000001,4.100000000000001,0.8999999999999986
72784524163,2020-11-20,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",44.9,6.5,12.0,0.0,55.0,34.0,0.0,0.0,4.899999999999999,0.10000000000000142,5.100000000000001
72784524163,2020-11-21,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",38.5,2.6,8.0,0.0,53.1,27.0,0.0,0.0,1.5,6.5,11.5
72784524163,2020-11-22,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",30.8,3.5,6.0,0.0,53.1,23.0,0.0,0.0,9.2,14.2,19.2
72784524163,2020-11-23,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",35.2,3.0,8.9,0.0,41.0,23.0,0.0,0.0,4.799999999999997,9.799999999999997,14.799999999999997
72784524163,2020-11-24,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",37.2,2.3,8.9,0.0,52.0,28.0,0.01,0.0,2.799999999999997,7.799999999999997,12.799999999999997
72784524163,2020-11-25,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",44.0,8.1,15.0,21.0,52.0,30.9,0.02,0.0,4.0,1.0,6.0
72784524163,2020-11-26,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",36.4,3.1,9.9,0.0,52.0,25.0,0.0,0.0,3.6000000000000014,8.600000000000001,13.600000000000001
72784524163,2020-11-27,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",40.2,4.1,9.9,0.0,52.0,25.0,0.0,0.0,0.20000000000000284,4.799999999999997,9.799999999999997
72784524163,2020-11-28,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",36.7,3.6,8.0,0.0,52.0,26.1,0.0,0.0,3.299999999999997,8.299999999999997,13.299999999999997
72784524163,2020-11-29,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",30.8,2.3,6.0,0.0,52.0,23.0,0.0,0.0,9.2,14.2,19.2
72784524163,2020-11-30,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",37.3,8.3,22.9,31.1,54.0,23.0,0.0,0.0,2.700000000000003,7.700000000000003,12.700000000000003
72784524163,2020-12-01,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",36.2,4.5,19.0,24.1,54.0,23.0,0.0,0.0,3.799999999999997,8.799999999999997,13.799999999999997
72784524163,2020-12-02,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",31.0,5.1,8.9,0.0,48.0,23.0,0.0,0.0,9.0,14.0,19.0
72784524163,2020-12-03,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",25.5,2.5,6.0,0.0,42.1,19.9,0.0,0.0,14.5,19.5,24.5
72784524163,2020-12-04,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",28.9,3.1,6.0,0.0,30.9,19.9,0.0,0.0,11.100000000000001,16.1,21.1
72784524163,2020-12-05,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",29.3,2.5,7.0,0.0,30.9,27.0,0.0,0.0,10.7,15.7,20.7
72784524163,2020-12-06,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",30.9,3.8,9.9,0.0,35.1,28.9,0.0,0.0,9.100000000000001,14.100000000000001,19.1
72784524163,2020-12-07,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",32.8,3.7,7.0,0.0,35.6,30.2,0.0,0.0,7.200000000000003,12.200000000000003,17.200000000000003
72784524163,2020-12-08,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",34.0,2.9,7.0,0.0,36.0,30.9,0.0,0.0,6.0,11.0,16.0
72784524163,2020-12-09,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",38.2,3.2,7.0,0.0,54.0,28.9,0.01,0.0,1.7999999999999972,6.799999999999997,11.799999999999997
72784524163,2020-12-10,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",34.0,5.0,8.9,0.0,54.0,28.9,0.0,0.0,6.0,11.0,16.0
72784524163,2020-12-11,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",38.0,5.2,9.9,0.0,46.0,32.0,0.0,0.0,2.0,7.0,12.0
72784524163,2020-12-12,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",37.0,2.6,7.0,0.0,46.0,32.0,0.0,0.0,3.0,8.0,13.0
72784524163,2020-12-13,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",31.2,2.3,6.0,0.0,42.1,25.0,0.0,0.0,8.8,13.8,18.8
72784524163,2020-12-14,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",36.3,2.0,6.0,0.0,39.0,28.0,0.0,0.0,3.700000000000003,8.700000000000003,13.700000000000003
72784524163,2020-12-15,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",39.0,3.7,17.1,31.1,50.0,35.1,0.0,0.0,1.0,6.0,11.0
72784524163,2020-12-16,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",47.0,9.6,17.1,27.0,50.0,35.1,0.02,0.0,7.0,2.0,3.0
72784524163,2020-12-17,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",46.3,11.4,20.0,33.0,52.0,39.9,0.1,0.0,6.299999999999997,1.2999999999999972,3.700000000000003
72784524163,2020-12-18,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",45.0,7.2,15.9,0.0,52.0,37.9,0.0,0.0,5.0,0.0,5.0
72784524163,2020-12-19,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",50.8,12.5,25.1,33.0,55.9,39.9,0.0,0.0,10.799999999999997,5.799999999999997,0.7999999999999972
72784524163,2020-12-20,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",54.1,13.1,22.0,28.9,57.9,48.9,0.0,0.0,14.100000000000001,9.100000000000001,4.100000000000001
72784524163,2020-12-21,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",49.9,4.5,14.0,0.0,62.1,44.1,0.11,0.0,9.899999999999999,4.899999999999999,0.10000000000000142
72784524163,2020-12-22,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",47.5,14.3,28.0,38.1,62.1,37.9,0.07,0.0,7.5,2.5,2.5
72784524163,2020-12-23,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",29.5,2.9,8.0,0.0,51.1,19.0,0.0,0.0,10.5,15.5,20.5
72784524163,2020-12-24,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",27.2,1.9,6.0,0.0,39.9,19.0,0.0,0.0,12.8,17.8,22.8
72784524163,2020-12-25,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",27.3,2.1,6.0,0.0,37.0,19.0,0.0,0.0,12.7,17.7,22.7
72784524163,2020-12-26,46.2695,-119.11816,122.1,"PASCO TRI CITIES AIRPORT, WA US",32.1,2.5,8.9,0.0,39.0,25.0,0.15,0.0,7.899999999999999,12.899999999999999,17.9
