state,plantCode,Longitude,Latitude,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01
TX,58005,-96.617893,33.582573,2152813.0,1877180.0,526986.0,952483.0,2829474.0,2385275.0,3111630.0,2898212.0,2547783.0,2199571.0,516237.0,781092.0,424658.0,1008827.0,900042.0,457202.0,1158115.0,2417371.0,2791278.0,2883691.0,2780873.0,2615173.0,1286524.0,577290.0,636343.0,1453310.0,647044.0,734211.0,1040240.0,2278906.0,2806574.0,2606541.0,2701680.0,1228112.0,0.0,247813.0,1327804.0,1083044.0,1410031.0,620406.0,2018905.0,2854785.0,3151829.0,3352515.0,2515275.0,1520866.0,1664289.0,1516450.0,1147257.0,1003604.0,1902374.0,1135749.0,991656.0,2153972.0,2804943.0,3406333.0,3399675.0,1522970.0,1687710.0
TX,50973,-93.950984,29.888462,1502116.0,1401464.0,1441306.0,1152161.0,1164830.0,1081951.0,1278144.0,1132584.0,1365514.0,1509690.0,1496068.0,1552147.0,1555978.0,1359015.0,1511493.0,1450709.0,1144839.0,1411637.0,1354853.0,1165650.0,1395378.0,1310987.0,1144448.0,1330417.0,1481567.0,1281133.0,1639205.0,1072230.0,1030406.0,873361.0,1253996.0,1027004.0,1317986.0,1325495.0,1401340.0,1191993.0,1073804.0,1048207.0,1164711.0,1082489.0,1180306.0,975512.0,1306583.0,1282962.0,1476225.0,1527833.0,1482764.0,1353193.0,1568210.0,1305111.0,1131590.0,1089286.0,1347131.0,1223190.0,1084740.0,1305133.0,1504088.0,1643571.0,1647385.0
TX,58001,-97.317222,31.055833,1212026.0,242012.0,2053003.0,2848888.0,4960978.0,4537831.0,4440970.0,3648094.0,3428406.0,2616217.0,1783450.0,1274006.0,644389.0,889482.0,1392248.0,2795992.0,3235989.0,4914856.0,5864606.0,5984565.0,5375199.0,5144534.0,1198767.0,1489680.0,2573459.0,2754865.0,997264.0,3969866.0,3375487.0,4631877.0,5051245.0,5704167.0,5594573.0,1639439.0,2300021.0,2480225.0,2738170.0,3844189.0,1640480.0,4126883.0,4111378.0,6050127.0,6245034.0,6672708.0,6289371.0,4940389.0,31520.0,3042688.0,3097781.0,3766852.0,3423667.0,4724354.0,4669881.0,6374731.0,6021160.0,6542167.0,5826228.0,4513806.0,658627.0
TX,55062,-95.9178,30.5924,2236760.0,1837461.0,1013003.0,2330337.0,2682473.0,2639302.0,2976460.0,2997313.0,2683080.0,855859.0,2690559.0,2537696.0,1654550.0,2353890.0,386652.0,2728754.0,3056691.0,2927219.0,2924786.0,3005925.0,3014846.0,2687919.0,343183.0,700460.0,372188.0,816223.0,0.0,1540340.0,457056.0,2420090.0,3108357.0,2887422.0,2372163.0,3013450.0,571360.0,1054936.0,895762.0,1755381.0,1934611.0,1036452.0,3328113.0,3245471.0,3660669.0,3930817.0,3464267.0,2851434.0,1611097.0,3231806.0,2389342.0,2274060.0,3175006.0,1054086.0,2593320.0,3914201.0,3749191.0,3032284.0,3055987.0,2336144.0,464294.0
TX,56152,-95.395417,28.988761,1141520.0,679384.0,941381.0,285087.0,0.0,4785.0,872666.0,936170.0,839010.0,905862.0,1166306.0,1285573.0,1309796.0,854115.0,693913.0,472771.0,1001811.0,1122162.0,1102180.0,1196622.0,1147610.0,534692.0,866045.0,1066076.0,1239991.0,776382.0,1181382.0,518219.0,1221499.0,1102351.0,1099985.0,1136458.0,1189461.0,982040.0,1248437.0,1276467.0,1321969.0,870781.0,375858.0,650967.0,1238512.0,1222018.0,1171920.0,882266.0,629286.0,73981.0,932479.0,996544.0,1243087.0,1126805.0,1254543.0,897907.0,6.0,705845.0,987402.0,1223365.0,1219498.0,1270636.0,1226496.0
TX,7030,-96.69503,31.091925,227.0,1485.0,1325.0,23285.0,8108.0,3868.0,323.0,19.0,2.0,11674.0,11.0,15.0,28.0,3267.0,15511.0,3435.0,6802.0,6780.0,7109.0,36.0,14865.0,3652.0,2.0,308.0,320.0,31.0,1074.0,17178.0,5674.0,825.0,19.0,0.0,34.0,852.0,8935.0,46.0,395.0,9856.0,20986.0,13358.0,1.0,16486.0,2226.0,10.0,15.0,5926.0,240.0,568.0,101.0,12704.0,795.0,20725.0,397.0,80.0,118.0,261.0,17.0,5244.0,132.0
TX,50625,-94.0753,30.0636,2973369.0,2704003.0,2934295.0,2912338.0,3209373.0,3430767.0,3182229.0,2987157.0,3686032.0,3711778.0,3721657.0,4036821.0,3929884.0,3548285.0,3326835.0,2394905.0,2415997.0,2689361.0,3156575.0,3142212.0,3253834.0,3301041.0,2885414.0,3671189.0,4022026.0,3193485.0,3511643.0,3627102.0,3701289.0,3438894.0,3209580.0,2921516.0,2660779.0,2772737.0,2875668.0,3355532.0,3272328.0,3416433.0,3468372.0,3320486.0,3665327.0,3485694.0,3659746.0,3493956.0,2584547.0,2973187.0,3757380.0,3722829.0,3803442.0,2999889.0,3138375.0,2992219.0,3062437.0,3286310.0,3483149.0,3485453.0,3294093.0,3475481.0,3613654.0
TX,55357,-95.6244,29.4731,1657827.0,1179899.0,1913168.0,464469.0,710236.0,2167654.0,2380430.0,2643059.0,2463375.0,591840.0,0.0,905667.0,1786383.0,1629794.0,2271641.0,2172829.0,1662338.0,2267412.0,2815119.0,2737351.0,2336475.0,1226030.0,1993971.0,1817735.0,1623740.0,1405407.0,649716.0,1693632.0,1529754.0,2339404.0,2657073.0,2708316.0,2114497.0,2112718.0,1130278.0,317103.0,1856921.0,1572747.0,1182123.0,1601571.0,2040244.0,2634837.0,2787599.0,2917895.0,2541773.0,853695.0,2515301.0,2319481.0,1739712.0,1900088.0,1430322.0,2315461.0,2841188.0,2753239.0,2805224.0,2924053.0,2437904.0,555867.0,997793.0
TX,52088,-94.943829,29.378697,1456880.0,1432363.0,1651638.0,1604901.0,1410276.0,1183707.0,1511580.0,2596459.0,1908715.0,1398720.0,1772679.0,1659124.0,1637363.0,1944065.0,1957222.0,1939164.0,1930692.0,1979598.0,1978303.0,1979586.0,1985470.0,1990027.0,1991548.0,1969218.0,1105859.0,1942996.0,1947226.0,1989857.0,1996685.0,1989965.0,1990819.0,1989246.0,1984958.0,1985012.0,1982896.0,1980930.0,1990016.0,1984066.0,1977973.0,1988671.0,1983050.0,1976652.0,1887865.0,2199562.0,1565196.0,965118.0,23665.0,933843.0,1099604.0,1080599.0,1162500.0,1596036.0,1805573.0,1967668.0,2029867.0,2329195.0,1979300.0,1533726.0,968480.0
TX,55187,-95.121744,29.836952,5099339.0,4010194.0,4541487.0,4324979.0,4293821.0,5014573.0,4950064.0,5353051.0,4772737.0,4845325.0,4848736.0,4836886.0,5086705.0,5008428.0,3699847.0,3409461.0,5108905.0,5141325.0,4062955.0,3994349.0,3970216.0,4602116.0,4830317.0,5178516.0,5109343.0,4222433.0,3977787.0,3856497.0,4511342.0,4967614.0,5090960.0,5288005.0,4660237.0,4733979.0,4975936.0,5235443.0,5370564.0,5002772.0,4604911.0,4262715.0,4799464.0,5263240.0,5370994.0,5313280.0,4089855.0,4451278.0,4720958.0,4310751.0,4534280.0,3846368.0,4421577.0,4407048.0,3650859.0,4256050.0,5165788.0,5107848.0,4396430.0,3838720.0,5086789.0
TX,55154,-97.2714,30.1478,1384209.0,900214.0,1759205.0,1013993.0,1869052.0,1858112.0,1799227.0,2418132.0,1573126.0,0.0,843267.0,1896528.0,1720345.0,1629205.0,1997766.0,824524.0,2027875.0,2010282.0,2398466.0,2225262.0,1728137.0,1923182.0,1129681.0,1170555.0,1516561.0,785191.0,640151.0,0.0,58197.0,1464308.0,1998586.0,1796660.0,1637250.0,2004919.0,1399977.0,1381070.0,1804593.0,1456033.0,717692.0,1087678.0,1784059.0,2133697.0,2374978.0,1756723.0,2309430.0,2386222.0,2449621.0,2078856.0,1391960.0,1519739.0,201940.0,1459102.0,2322352.0,2299105.0,2482363.0,2588435.0,2502385.0,2489623.0,2289266.0
TX,55153,-98.1419,29.6244,2801500.0,1670000.0,1304340.0,1530270.0,2397400.0,3782400.0,4569600.0,4441000.0,4460500.0,3549200.0,4176200.0,3626400.0,2977000.0,3581400.0,3864400.0,1770600.0,3121700.0,4138200.0,4925000.0,4594300.0,4083700.0,3646800.0,2706800.0,3245100.0,1552400.0,1114900.0,1169100.0,1896700.0,2587400.0,4084700.0,4536200.0,4748800.0,3799800.0,3227400.0,2239400.0,2316800.0,4061500.0,2810700.0,2542200.0,2569300.0,3491500.0,4291200.0,4497500.0,4826200.0,4543600.0,1609700.0,3826700.0,4145200.0,3587400.0,3564200.0,4063200.0,3329300.0,4061200.0,4696500.0,4995800.0,4858700.0,4871800.0,3805300.0,4062100.0
TX,58151,-96.343333,30.617778,239937.0,218161.0,225791.0,56965.0,150929.0,212863.0,192011.0,272244.0,254213.0,82779.0,121286.0,124159.0,170652.0,177703.0,65529.0,65155.0,33830.0,227442.0,217197.0,257252.0,170166.0,77597.0,81654.0,129280.0,102204.0,51210.0,44397.0,0.0,2934.0,85950.0,256344.0,265569.0,258978.0,51398.0,64507.0,52719.0,73667.0,76237.0,74932.0,90252.0,169045.0,242126.0,271285.0,253402.0,249080.0,80700.0,87976.0,78433.0,103830.0,66947.0,80378.0,97372.0,38816.0,241590.0,252067.0,226569.0,234667.0,101476.0,67394.0
TX,55358,-93.7353,30.2588,4732021.0,4292891.0,2741785.0,1613388.0,4607030.0,4527292.0,4979175.0,5177281.0,4460796.0,4781099.0,4116015.0,4867922.0,4886902.0,4122913.0,2718775.0,2481604.0,4603636.0,4829718.0,4952879.0,2926643.0,1541162.0,2084955.0,4046411.0,4521458.0,4833922.0,3329829.0,1559692.0,2636444.0,3175454.0,3673413.0,2752003.0,2830671.0,1929557.0,3588646.0,4300560.0,4741836.0,4488002.0,3529199.0,2749185.0,4218238.0,4699340.0,4829347.0,4664025.0,4899726.0,4157484.0,2806004.0,3126984.0,4464455.0,4393308.0,2512669.0,2617040.0,3415347.0,3719507.0,4389806.0,4875838.0,4528921.0,3482235.0,1892643.0,2875121.0
TX,4937,-98.3721,30.558,1754448.0,1449880.0,1764606.0,624474.0,1717207.0,1944643.0,2240053.0,2443456.0,1978922.0,1343508.0,2048804.0,2004322.0,2048312.0,2024510.0,2157760.0,1368328.0,1811399.0,2094301.0,2388782.0,2213542.0,2163097.0,1911827.0,1489020.0,2152694.0,2132503.0,1745653.0,1147268.0,2154409.0,1843848.0,1982441.0,2227879.0,2022398.0,1712011.0,1565592.0,1777126.0,1882753.0,2132889.0,1610123.0,1600796.0,1182455.0,2034361.0,2166834.0,2396816.0,2383706.0,1077002.0,67799.0,2000303.0,2203835.0,2150127.0,1778844.0,2086878.0,1124540.0,2015806.0,2295302.0,2388793.0,2410948.0,2318796.0,2030619.0,1923131.0
TX,55664,-94.4367,32.3958,1593814.0,1456340.0,507514.0,308537.0,68982.0,2130124.0,2272629.0,2212369.0,1932344.0,1836257.0,1876035.0,2520089.0,2343785.0,1927525.0,1421192.0,1385572.0,2385964.0,2106759.0,2703122.0,2222017.0,2291470.0,1809826.0,0.0,134057.0,1828013.0,1808365.0,1369220.0,1914744.0,2085162.0,1883266.0,1808338.0,1846905.0,1337206.0,1596165.0,956558.0,2011738.0,2122575.0,1205559.0,472745.0,893039.0,1454715.0,1730396.0,2015520.0,2067242.0,1844263.0,983332.0,2263254.0,2221336.0,2318228.0,2175975.0,938598.0,1345608.0,1952629.0,1284152.0,2387643.0,2456072.0,2398709.0,1376324.0,1310422.0
TX,55299,-95.2319,29.7189,3282841.0,2745049.0,3144238.0,2665201.0,2318418.0,3109599.0,3381980.0,3505745.0,2413491.0,2359714.0,2879483.0,3127229.0,3353100.0,3097865.0,3353099.0,2818767.0,3383614.0,2949033.0,3550892.0,3734679.0,3273225.0,3651004.0,3274225.0,3201902.0,3808897.0,3357433.0,2646964.0,2691581.0,3385988.0,3475091.0,3964166.0,3668749.0,3509686.0,3555974.0,3668606.0,1704734.0,2272222.0,2691321.0,2949842.0,2961027.0,3613876.0,2739694.0,3303711.0,2520989.0,3344733.0,3218449.0,3789190.0,2443483.0,1830881.0,1816157.0,2160000.0,2654830.0,2612654.0,2566298.0,3397604.0,3796834.0,3694821.0,2965192.0,3700436.0
TX,55545,-98.175759,26.34172,1319096.0,1428603.0,1473319.0,1094682.0,1264622.0,1801391.0,2301523.0,2351324.0,2074243.0,1309305.0,1890598.0,1660012.0,1559335.0,926412.0,1135285.0,1742822.0,1085817.0,2034773.0,2189425.0,1679659.0,2128058.0,992250.0,1559659.0,1467091.0,1752879.0,1379378.0,1327746.0,891337.0,1619501.0,1948288.0,2057469.0,2186802.0,1519485.0,1721731.0,652990.0,886259.0,1467753.0,977124.0,372141.0,844019.0,1786640.0,2178182.0,1839803.0,2154006.0,2087176.0,1907127.0,1165128.0,1556102.0,1511692.0,1602304.0,1660977.0,639274.0,1756139.0,1956622.0,2275893.0,2217238.0,2027632.0,1429422.0,1933246.0
TX,55144,-97.9894,29.7806,449191.0,770708.0,1386117.0,1303276.0,2476121.0,2586616.0,3072493.0,3322712.0,2877634.0,2704616.0,1604641.0,1072565.0,323183.0,1223989.0,2218825.0,1480211.0,1257882.0,1822148.0,2884765.0,2721124.0,1202122.0,1448009.0,1282004.0,511102.0,838672.0,1747710.0,1419290.0,1868191.0,718589.0,1641630.0,2530668.0,2826739.0,2316674.0,2886089.0,1728950.0,787870.0,1297838.0,795463.0,735888.0,1085856.0,2170957.0,2835511.0,3720026.0,4126364.0,2793846.0,2391045.0,2276118.0,2087305.0,1329860.0,1555259.0,2237013.0,1945474.0,2749265.0,4140379.0,4445284.0,4899435.0,3890135.0,3295864.0,2755510.0
TX,55230,-97.9574,33.101,2308764.0,2719813.0,2727733.0,953583.0,2656513.0,3456470.0,3585343.0,4316099.0,2687435.0,1629954.0,1092685.0,1531454.0,1411562.0,1121629.0,1739643.0,723891.0,2392176.0,2707083.0,3779003.0,3704563.0,2907114.0,890038.0,1170773.0,1776877.0,2329971.0,1815434.0,2617410.0,1581951.0,2462243.0,3080653.0,3549460.0,3426119.0,2491296.0,1263436.0,833953.0,1011057.0,2011282.0,2828678.0,2406580.0,1272360.0,3945595.0,4377255.0,5045080.0,5105615.0,3979612.0,1828367.0,2814704.0,4224311.0,4139464.0,3600856.0,2198900.0,757903.0,3827379.0,4645246.0,5051014.0,5249116.0,5119469.0,2921657.0,3300465.0
TX,50241,-106.5014,31.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,55097,-95.59,33.6308,3885658.0,3265256.0,4791562.0,3717035.0,3620977.0,4528648.0,4636476.0,4856253.0,4359481.0,2431659.0,3952675.0,4416528.0,4437732.0,4080834.0,2861627.0,4322881.0,4120339.0,3840905.0,4505627.0,4431536.0,4447551.0,3385541.0,3554865.0,4441195.0,4240879.0,3674689.0,3377625.0,2256079.0,3531137.0,3581405.0,3838640.0,3706993.0,3412708.0,3743109.0,2917988.0,3658368.0,3436664.0,2881515.0,1442080.0,2330582.0,3426516.0,3704314.0,4205131.0,4559839.0,3630118.0,2970180.0,2478569.0,2953594.0,2333745.0,2190699.0,2576066.0,1903682.0,2500923.0,4456372.0,4520712.0,5077087.0,3758611.0,3612851.0,3145241.0
TX,55091,-97.0537,32.4302,3299089.0,1515908.0,1846387.0,3292396.0,3640280.0,4055124.0,4601456.0,5207141.0,4827101.0,3909329.0,3276481.0,2728178.0,900297.0,2525514.0,3153716.0,1529674.0,2111520.0,3215612.0,4058064.0,4029467.0,1962212.0,2685697.0,2484876.0,1510613.0,1327259.0,3595013.0,1936066.0,2800124.0,1666378.0,2879702.0,3146850.0,3421071.0,3224116.0,2891465.0,1927126.0,2045218.0,2636985.0,2126058.0,1638323.0,1784974.0,2931755.0,4424550.0,5046295.0,5525542.0,4031730.0,2500411.0,2459307.0,1964614.0,1326870.0,1062648.0,2650230.0,1710015.0,4145355.0,5036916.0,5112608.0,6793000.0,4301639.0,3158280.0,3156759.0
TX,3460,-94.9256,29.75,0.0,0.0,296466.0,1730284.0,2939097.0,3750824.0,2370127.0,4956308.0,4700561.0,2639324.0,146518.0,0.0,0.0,0.0,488715.0,498871.0,2683147.0,611784.0,4568687.0,6085952.0,2780443.0,2825154.0,603395.0,0.0,0.0,1142130.0,410481.0,2347309.0,1719653.0,6083349.0,6468494.0,4778263.0,3912700.0,3453864.0,226833.0,737570.0,362091.0,688792.0,183826.0,969810.0,3000545.0,3166390.0,6254913.0,5925549.0,5552618.0,3051732.0,1273379.0,1007020.0,380754.0,536363.0,828879.0,596463.0,1894673.0,4682707.0,4461919.0,7065390.0,5433106.0,4494128.0,1824201.0
TX,3459,-93.878,30.0242,2582671.0,2043775.0,2229685.0,1099032.0,3243850.0,2574446.0,5243848.0,5855285.0,4701959.0,4350407.0,2383801.0,2602568.0,3095264.0,3713667.0,3234721.0,4683570.0,5603561.0,6967296.0,7291785.0,5222557.0,6178384.0,3381037.0,3063790.0,3662536.0,2796899.0,3410309.0,5238327.0,3169114.0,2322867.0,3592512.0,4558615.0,5034020.0,2974966.0,3164732.0,2432856.0,1390115.0,1332329.0,1260298.0,1737167.0,2198652.0,3418440.0,5029999.0,6568116.0,2732062.0,2579186.0,1271610.0,4239980.0,2031898.0,3411234.0,4121081.0,3052409.0,5216646.0,6507340.0,5987729.0,5349809.0,7205687.0,2745420.0,3005673.0,3139071.0
TX,3457,-95.5214,30.4356,1640227.0,1139302.0,1713783.0,1438368.0,1790799.0,2579550.0,2960881.0,2962866.0,2383715.0,2126043.0,1158700.0,1677147.0,2755911.0,2126263.0,1987475.0,1392160.0,442767.0,2276857.0,2486873.0,2696212.0,2633593.0,2191703.0,1748063.0,1955935.0,1704825.0,1295377.0,503821.0,794669.0,1125637.0,1349817.0,1496318.0,2033014.0,1301434.0,1104376.0,1012378.0,1206156.0,1434823.0,1228543.0,2318833.0,1208526.0,1113675.0,1846985.0,2698205.0,2125432.0,1879041.0,1741358.0,2102825.0,926217.0,205224.0,447038.0,916087.0,970283.0,1363230.0,2282659.0,2839834.0,2953979.0,2589375.0,1850797.0,1253480.0
TX,55086,-97.258417,27.88929,0.0,0.0,0.0,0.0,0.0,284026.0,740626.0,1261869.0,765115.0,341940.0,0.0,0.0,0.0,0.0,0.0,41903.0,775974.0,813776.0,1113103.0,1209283.0,446967.0,0.0,0.0,0.0,0.0,0.0,0.0,27693.0,1017645.0,1544150.0,1424133.0,1652005.0,794314.0,0.0,0.0,11926.0,476772.0,476110.0,537202.0,424544.0,585745.0,756975.0,1478741.0,1082413.0,259208.0,25501.0,66901.0,63063.0,80122.0,139032.0,31546.0,15123.0,139180.0,425439.0,632941.0,1574887.0,1138029.0,305648.0,0.0
TX,7512,-98.384045,29.257046,1993238.0,879054.0,1595443.0,1981142.0,2039123.0,2055959.0,2257860.0,2266104.0,2124122.0,2261105.0,1978140.0,2136047.0,2136542.0,2080320.0,1621875.0,0.0,1984737.0,2166916.0,2332777.0,2248506.0,1206089.0,2351809.0,2058273.0,2074171.0,411806.0,1073833.0,2019479.0,1583365.0,1908598.0,1982027.0,2073860.0,2227280.0,1281349.0,1084173.0,1789883.0,1583924.0,1747440.0,1653431.0,199889.0,69.0,996845.0,2212093.0,2336226.0,2300368.0,2212236.0,1906287.0,1997261.0,784018.0,1462618.0,1670299.0,1510526.0,46516.0,2424956.0,2357359.0,2420637.0,2497472.0,2049817.0,818869.0,963748.0
TX,3482,-101.7392,33.5239,1152124.0,1162176.0,1819808.0,1439364.0,2688988.0,2453181.0,4289346.0,4011767.0,1772650.0,2087986.0,1421697.0,2352552.0,2453970.0,2483245.0,2318610.0,2277500.0,1455087.0,2640190.0,4085458.0,3774723.0,2287154.0,2640646.0,1067718.0,1076959.0,947455.0,660193.0,82039.0,1139550.0,680002.0,1918506.0,2093359.0,1851966.0,874387.0,1221017.0,837199.0,710795.0,863808.0,597683.0,949596.0,844681.0,887751.0,1364873.0,2467417.0,2369022.0,1591630.0,2256119.0,1289061.0,1849606.0,1803116.0,1059227.0,1088078.0,680430.0,742879.0,1597433.0,2578828.0,3411174.0,1925175.0,1701077.0,1942546.0
TX,52120,-95.407481,28.991289,3301364.0,2730082.0,2546389.0,2315113.0,2313045.0,2384487.0,3123568.0,3219358.0,2742151.0,2575029.0,2731825.0,2737405.0,3235797.0,2965998.0,2897000.0,2304759.0,2574636.0,2825537.0,3045936.0,3199292.0,3018046.0,2648258.0,2274582.0,2500765.0,2915712.0,1465499.0,1329915.0,1631249.0,2535129.0,2852328.0,3414157.0,3430680.0,3136166.0,2485845.0,2456152.0,3296052.0,3012214.0,2283170.0,1869716.0,2123200.0,2382001.0,2393694.0,2434798.0,2570824.0,2473853.0,1921921.0,1599117.0,2182121.0,1811081.0,1625588.0,1782964.0,1662022.0,1836942.0,1769454.0,1314608.0,1557949.0,1731845.0,1795375.0,1686930.0
TX,55123,-98.19,26.3403,2089321.0,675717.0,550132.0,897712.0,1592267.0,2906841.0,2475680.0,3217245.0,3185929.0,2497123.0,0.0,0.0,0.0,890844.0,2079237.0,2437461.0,2157035.0,2796173.0,3130771.0,2430043.0,2930494.0,2266681.0,870648.0,832762.0,1020074.0,1087638.0,137542.0,1466111.0,1452588.0,2608977.0,2924105.0,2656559.0,2417296.0,2095111.0,1154852.0,265839.0,784091.0,1066243.0,893727.0,915067.0,646531.0,1272891.0,2617603.0,2875149.0,2902039.0,1355215.0,532726.0,1691482.0,573191.0,248798.0,0.0,1980593.0,2794577.0,2751028.0,2402675.0,2920233.0,2109920.0,1458175.0,2385847.0
TX,3491,-97.2192,32.7283,274693.0,40832.0,179298.0,358892.0,392313.0,544868.0,904488.0,3395022.0,1523756.0,661773.0,316810.0,42185.0,24400.0,220869.0,645770.0,354362.0,416432.0,954556.0,1019342.0,2416663.0,83525.0,1438310.0,58598.0,39269.0,16223.0,869857.0,361638.0,840265.0,782461.0,2728709.0,1749507.0,3040061.0,1574389.0,1167820.0,349064.0,252507.0,266985.0,596673.0,344472.0,716284.0,1687303.0,2086630.0,3458782.0,2117558.0,992132.0,577370.0,541186.0,564193.0,321002.0,582040.0,677099.0,558667.0,1626125.0,3139484.0,4345049.0,5434592.0,2206923.0,450214.0,513788.0
TX,3612,-98.3825,29.2567,180188.0,149292.0,269747.0,328783.0,496902.0,780417.0,1877249.0,3245771.0,2359534.0,1219990.0,311858.0,81101.0,17226.0,95665.0,846248.0,1104763.0,494928.0,491658.0,1652632.0,2137487.0,966982.0,1282840.0,341532.0,80988.0,315504.0,859833.0,54689.0,245568.0,276212.0,1228727.0,1832443.0,1858815.0,1355917.0,1701147.0,578266.0,27099.0,794974.0,742776.0,1190560.0,1384755.0,1826229.0,1780969.0,2538173.0,2432894.0,1746548.0,1364953.0,1252587.0,1557640.0,180787.0,229733.0,589659.0,1239064.0,1840653.0,2057837.0,2687546.0,4087028.0,2325603.0,1138109.0,1635080.0
TX,3456,-106.431777,31.983587,2018284.0,1949352.0,1592247.0,1283374.0,2507653.0,3106098.0,3280901.0,3403435.0,3129253.0,2848006.0,2196173.0,2325787.0,2031850.0,1782801.0,1851764.0,1903370.0,2440282.0,2975001.0,3312540.0,2978331.0,3018549.0,2006999.0,1876333.0,1971622.0,1516620.0,1197460.0,1183259.0,1663822.0,2593537.0,3003412.0,3319132.0,3032468.0,3255115.0,2833861.0,2163713.0,2393048.0,1998312.0,1549387.0,1857270.0,2317847.0,2998911.0,3312785.0,3430840.0,3358191.0,3245315.0,2698046.0,2189261.0,2111739.0,1607586.0,1378938.0,1486769.0,2028473.0,3133029.0,3374855.0,3573182.0,3476371.0,2990990.0,2556587.0,2467598.0
TX,10789,-93.7579,30.0552,2530249.0,2182727.0,2291035.0,2393251.0,2326997.0,2333342.0,2312098.0,2371083.0,2211854.0,1856459.0,2002289.0,2186135.0,2431571.0,2207973.0,2488493.0,2301024.0,1803140.0,1980973.0,2356446.0,2086946.0,374128.0,512959.0,528358.0,2307394.0,2505615.0,1413218.0,2447444.0,2274895.0,2025840.0,2439066.0,2435492.0,2395090.0,2514073.0,2523985.0,2640548.0,2694543.0,2610689.0,2485949.0,2540207.0,1918695.0,1838149.0,1978993.0,2661010.0,2654980.0,2610037.0,2656379.0,2563411.0,2362757.0,2219090.0,2380208.0,2376982.0,1889372.0,1842222.0,1834065.0,2048741.0,2258293.0,2489806.0,2578352.0,1973128.0
TX,3470,-95.6311,29.4828,72766.0,233291.0,279074.0,123735.0,724580.0,1282579.0,2141997.0,3846234.0,2469336.0,991455.0,156883.0,83925.0,47989.0,52806.0,363991.0,306157.0,551785.0,942614.0,3038989.0,2591043.0,675856.0,1473347.0,780099.0,225752.0,125438.0,1253657.0,1049546.0,2041982.0,1578849.0,3466763.0,3349648.0,3350241.0,1930296.0,1733771.0,63683.0,199956.0,484243.0,1007684.0,988585.0,1235389.0,2663062.0,2707608.0,3775567.0,2921796.0,1184052.0,899402.0,1264045.0,500024.0,326797.0,453081.0,883685.0,377710.0,1311746.0,2458290.0,3245109.0,3567526.0,3717922.0,819653.0,846882.0
TX,55139,-97.731686,32.33422,665369.0,44213.0,41714.0,896207.0,2286553.0,2110273.0,2707599.0,2964669.0,2474099.0,798916.0,537549.0,455052.0,390294.0,728435.0,1554872.0,944323.0,37934.0,1719159.0,2956868.0,3154311.0,1609476.0,1052440.0,461343.0,509082.0,1514856.0,435990.0,924423.0,1347850.0,357421.0,2172269.0,2851451.0,2920278.0,1370111.0,1692831.0,1157356.0,0.0,0.0,857618.0,790150.0,426637.0,1486154.0,2113288.0,2660734.0,2813189.0,2179629.0,1387118.0,2200498.0,1095989.0,1354696.0,1102979.0,840763.0,1009364.0,2431656.0,2929677.0,3422529.0,3266133.0,3261783.0,1934282.0,437558.0
TX,55137,-97.973215,29.593056,2626405.0,899132.0,822887.0,1620486.0,2299512.0,3009850.0,3374845.0,3469326.0,3060959.0,3199715.0,3168362.0,1738721.0,3034333.0,77.0,2323238.0,2924548.0,2700758.0,3092338.0,3491489.0,3342086.0,3328636.0,1645224.0,417432.0,2894519.0,3138656.0,2469215.0,925267.0,2712211.0,2560188.0,3163480.0,3512171.0,3816424.0,3693741.0,1.0,52830.0,2612038.0,3632194.0,2870990.0,1376625.0,2467063.0,3581693.0,1318503.0,1671923.0,3483033.0,3569277.0,3081444.0,1933171.0,3700284.0,3406443.0,1341454.0,0.0,556304.0,3595112.0,3625473.0,3815167.0,3840887.0,3622983.0,3414357.0,1252483.0
